date,var,amount
2013-10-01,Industria manufacturera,6215.831
2013-11-01,Industria manufacturera,6658.812
2013-12-01,Industria manufacturera,6762.644
2014-01-01,Industria manufacturera,6621.191
2014-02-01,Industria manufacturera,6985.939
2014-03-01,Industria manufacturera,7217.875
2014-04-01,Industria manufacturera,6811.619
2014-05-01,Industria manufacturera,7268.948
2014-06-01,Industria manufacturera,6829.04
2014-07-01,Industria manufacturera,7519.462
2014-08-01,Industria manufacturera,7305.622
2014-09-01,Industria manufacturera,6917.56
2014-10-01,Industria manufacturera,6900.813
2014-11-01,Industria manufacturera,7435.846
2014-12-01,Industria manufacturera,7600.49
2015-01-01,Industria manufacturera,7983.87
2015-02-01,Industria manufacturera,7507.48
2015-03-01,Industria manufacturera,7401.789
2015-04-01,Industria manufacturera,7502.209
2015-05-01,Industria manufacturera,7952.117
2015-06-01,Industria manufacturera,7402.403
2015-07-01,Industria manufacturera,8119.485
2015-08-01,Industria manufacturera,7877.22
2015-09-01,Industria manufacturera,7460.448
2015-10-01,Industria manufacturera,8045.36
2015-11-01,Industria manufacturera,7331.499
2015-12-01,Industria manufacturera,7964.627
2016-01-01,Industria manufacturera,8159.523
2016-02-01,Industria manufacturera,7555.646
2016-03-01,Industria manufacturera,8435.474
2016-04-01,Industria manufacturera,8684.775
2016-05-01,Industria manufacturera,7780.606
2016-06-01,Industria manufacturera,7905.802
2016-07-01,Industria manufacturera,9075.888
2016-08-01,Industria manufacturera,7919.33
2016-09-01,Industria manufacturera,7968.294
2016-10-01,Industria manufacturera,8383.853
2016-11-01,Industria manufacturera,7829.414
2016-12-01,Industria manufacturera,9226.732
2017-01-01,Industria manufacturera,8218.01
2017-02-01,Industria manufacturera,8735.896
2017-03-01,Industria manufacturera,8370.008
2017-04-01,Industria manufacturera,9269.652
2017-05-01,Industria manufacturera,8482.149
2017-06-01,Industria manufacturera,8507.614
2017-07-01,Industria manufacturera,9744.113
2017-08-01,Industria manufacturera,8765.88
2017-09-01,Industria manufacturera,9138.3592
2017-10-01,Industria manufacturera,8446.5711
2017-11-01,Industria manufacturera,8275.3082
2017-12-01,Industria manufacturera,9972.5902
2018-01-01,Industria manufacturera,8853.0943
2018-02-01,Industria manufacturera,9297.9215
2018-03-01,Industria manufacturera,9665.329
2018-04-01,Industria manufacturera,9027.8282
2018-05-01,Industria manufacturera,8869.5367
2018-06-01,Industria manufacturera,9408.2305
2018-07-01,Industria manufacturera,9544.568
2018-08-01,Industria manufacturera,8894.6257
2018-09-01,Industria manufacturera,9528.4378
2018-10-01,Industria manufacturera,8829.2363
2018-11-01,Industria manufacturera,8854.6778
2018-12-01,Industria manufacturera,10565.8206
2019-01-01,Industria manufacturera,9179.8478
2019-02-01,Industria manufacturera,9120.9043
2019-03-01,Industria manufacturera,10123.687
2019-04-01,Industria manufacturera,9286.1599
2019-05-01,Industria manufacturera,9387.6236
2019-06-01,Industria manufacturera,10421.2723
2019-07-01,Industria manufacturera,10292.7601
2019-08-01,Industria manufacturera,10061.7116
2019-09-01,Industria manufacturera,9270.936
2019-10-01,Industria manufacturera,9377.292
2019-11-01,Industria manufacturera,10197.4328
2019-12-01,Industria manufacturera,10464.0579
2020-01-01,Industria manufacturera,9696.9066
2020-02-01,Industria manufacturera,10529.3065
2020-03-01,Industria manufacturera,9818.7689
2020-04-01,Industria manufacturera,9111.8342
2020-05-01,Industria manufacturera,9432.7199
2020-06-01,Industria manufacturera,9392.3892
2020-07-01,Industria manufacturera,10238.3022
2020-08-01,Industria manufacturera,10484.9234
2020-09-01,Industria manufacturera,10004.2125
2020-10-01,Industria manufacturera,10715.9245
2020-11-01,Industria manufacturera,9789.1978
2004-01-01,"Electricidad, gas y agua",6034.6
2004-02-01,"Electricidad, gas y agua",6149.94
2004-03-01,"Electricidad, gas y agua",6066.6
2004-04-01,"Electricidad, gas y agua",6107.9
2004-05-01,"Electricidad, gas y agua",6145.6
2004-06-01,"Electricidad, gas y agua",6135.8
2004-07-01,"Electricidad, gas y agua",6214.5
2004-08-01,"Electricidad, gas y agua",6282
2004-09-01,"Electricidad, gas y agua",6238.6
2004-10-01,"Electricidad, gas y agua",6192.8
2004-11-01,"Electricidad, gas y agua",6061.8
2004-12-01,"Electricidad, gas y agua",6221.1
2005-01-01,"Electricidad, gas y agua",6334.6
2005-02-01,"Electricidad, gas y agua",6363.9
2005-03-01,"Electricidad, gas y agua",6672.9
2005-04-01,"Electricidad, gas y agua",6786.76
2005-05-01,"Electricidad, gas y agua",6849.2
2005-06-01,"Electricidad, gas y agua",6718.6
2005-07-01,"Electricidad, gas y agua",6861.4
2005-08-01,"Electricidad, gas y agua",7276.4
2005-09-01,"Electricidad, gas y agua",7637.5
2005-10-01,"Electricidad, gas y agua",7176.7
2005-11-01,"Electricidad, gas y agua",7256.9
2005-12-01,"Electricidad, gas y agua",7109.7
2006-01-01,"Electricidad, gas y agua",8122.6
2006-02-01,"Electricidad, gas y agua",7435.1
2006-03-01,"Electricidad, gas y agua",7314.8
2006-04-01,"Electricidad, gas y agua",7747.5
2006-05-01,"Electricidad, gas y agua",7719.2
2006-06-01,"Electricidad, gas y agua",7662.5
2006-07-01,"Electricidad, gas y agua",7461.7
2006-08-01,"Electricidad, gas y agua",7676.68
2006-09-01,"Electricidad, gas y agua",7729.68
2006-10-01,"Electricidad, gas y agua",7581.09
2006-11-01,"Electricidad, gas y agua",9161.46
2006-12-01,"Electricidad, gas y agua",10182.89
2007-01-01,"Electricidad, gas y agua",9454.33
2007-02-01,"Electricidad, gas y agua",9113.32
2007-03-01,"Electricidad, gas y agua",9649.3
2007-04-01,"Electricidad, gas y agua",9795.38
2007-05-01,"Electricidad, gas y agua",9811.9
2007-06-01,"Electricidad, gas y agua",8967.6
2007-07-01,"Electricidad, gas y agua",9289.32
2007-08-01,"Electricidad, gas y agua",9656.48
2007-09-01,"Electricidad, gas y agua",9716.77
2007-10-01,"Electricidad, gas y agua",9377.67
2007-11-01,"Electricidad, gas y agua",9446.85
2007-12-01,"Electricidad, gas y agua",12563.36
2008-01-01,"Electricidad, gas y agua",9573.12
2008-02-01,"Electricidad, gas y agua",8887.32
2008-03-01,"Electricidad, gas y agua",10162.5
2008-04-01,"Electricidad, gas y agua",9903.03
2008-05-01,"Electricidad, gas y agua",9958.76
2008-06-01,"Electricidad, gas y agua",10135.96
2008-07-01,"Electricidad, gas y agua",9749.41
2008-08-01,"Electricidad, gas y agua",9963.87
2008-09-01,"Electricidad, gas y agua",10050.96
2008-10-01,"Electricidad, gas y agua",10495.21
2008-11-01,"Electricidad, gas y agua",10649.36
2008-12-01,"Electricidad, gas y agua",10544.78
2009-01-01,"Electricidad, gas y agua",9200.78
2009-02-01,"Electricidad, gas y agua",11300.04
2009-03-01,"Electricidad, gas y agua",10615.55
2009-04-01,"Electricidad, gas y agua",11144.77
2009-05-01,"Electricidad, gas y agua",11190.9847
2009-06-01,"Electricidad, gas y agua",10914.73
2009-07-01,"Electricidad, gas y agua",10660.69
2009-08-01,"Electricidad, gas y agua",10650.14
2009-09-01,"Electricidad, gas y agua",10773.46
2009-10-01,"Electricidad, gas y agua",10995.13
2009-11-01,"Electricidad, gas y agua",10829.01
2009-12-01,"Electricidad, gas y agua",11190.3
2010-01-01,"Electricidad, gas y agua",11273.965
2010-02-01,"Electricidad, gas y agua",11132.757
2010-03-01,"Electricidad, gas y agua",12275.411
2010-04-01,"Electricidad, gas y agua",11545.366
2010-05-01,"Electricidad, gas y agua",11459.87
2010-06-01,"Electricidad, gas y agua",11404.374
2010-07-01,"Electricidad, gas y agua",11508.711
2010-08-01,"Electricidad, gas y agua",11765.32
2010-09-01,"Electricidad, gas y agua",11944.826
2010-10-01,"Electricidad, gas y agua",11697.71
2010-11-01,"Electricidad, gas y agua",12007.46
2010-12-01,"Electricidad, gas y agua",12081.79
2011-01-01,"Electricidad, gas y agua",12198.387
2011-02-01,"Electricidad, gas y agua",12365.621
2011-03-01,"Electricidad, gas y agua",13648.304
2011-04-01,"Electricidad, gas y agua",11897.531
2011-05-01,"Electricidad, gas y agua",12757.253
2011-06-01,"Electricidad, gas y agua",12064.947
2011-07-01,"Electricidad, gas y agua",11899.877
2011-08-01,"Electricidad, gas y agua",12155.726
2011-09-01,"Electricidad, gas y agua",12415.797
2011-10-01,"Electricidad, gas y agua",12491.136
2011-11-01,"Electricidad, gas y agua",12446.296
2011-12-01,"Electricidad, gas y agua",12711.459
2012-01-01,"Electricidad, gas y agua",12429.9323
2012-02-01,"Electricidad, gas y agua",12443.722
2012-03-01,"Electricidad, gas y agua",13216.046
2012-04-01,"Electricidad, gas y agua",12175.945
2012-05-01,"Electricidad, gas y agua",12719.395
2012-06-01,"Electricidad, gas y agua",12751.309
2012-07-01,"Electricidad, gas y agua",12462.211
2012-08-01,"Electricidad, gas y agua",12889.8989
2012-09-01,"Electricidad, gas y agua",13077.528
2012-10-01,"Electricidad, gas y agua",13256.451
2012-11-01,"Electricidad, gas y agua",14000.764
2012-12-01,"Electricidad, gas y agua",13132.557
2013-01-01,"Electricidad, gas y agua",14348.5282
2013-02-01,"Electricidad, gas y agua",12976.058
2013-03-01,"Electricidad, gas y agua",13114.742
2013-04-01,"Electricidad, gas y agua",13603.185
2013-05-01,"Electricidad, gas y agua",13258.594
2013-06-01,"Electricidad, gas y agua",13687.087
2013-07-01,"Electricidad, gas y agua",13691.991
2013-08-01,"Electricidad, gas y agua",13957.961
2013-09-01,"Electricidad, gas y agua",13744.884
2013-10-01,"Electricidad, gas y agua",14199.658
2013-11-01,"Electricidad, gas y agua",13871.185
2013-12-01,"Electricidad, gas y agua",15814.966
2014-01-01,"Electricidad, gas y agua",14544.506
2014-02-01,"Electricidad, gas y agua",14162.059
2014-03-01,"Electricidad, gas y agua",13733.818
2014-04-01,"Electricidad, gas y agua",14249.83
2014-05-01,"Electricidad, gas y agua",15262.71
2014-06-01,"Electricidad, gas y agua",14505.875
2014-07-01,"Electricidad, gas y agua",14569.382
2014-08-01,"Electricidad, gas y agua",15286.17
2014-09-01,"Electricidad, gas y agua",15920.384
2014-10-01,"Electricidad, gas y agua",14569.824
2014-11-01,"Electricidad, gas y agua",14641.924
2014-12-01,"Electricidad, gas y agua",16074.492
2015-01-01,"Electricidad, gas y agua",15359.688
2015-02-01,"Electricidad, gas y agua",14656.327
2015-03-01,"Electricidad, gas y agua",15578.186
2015-04-01,"Electricidad, gas y agua",16053.495
2015-05-01,"Electricidad, gas y agua",15705.929
2015-06-01,"Electricidad, gas y agua",15658.527
2015-07-01,"Electricidad, gas y agua",15092.211
2015-08-01,"Electricidad, gas y agua",16833.948
2015-09-01,"Electricidad, gas y agua",15335.539
2015-10-01,"Electricidad, gas y agua",15668.169
2015-11-01,"Electricidad, gas y agua",15871.039
2015-12-01,"Electricidad, gas y agua",16865.627
2016-01-01,"Electricidad, gas y agua",17101.94
2016-02-01,"Electricidad, gas y agua",16249.782
2016-03-01,"Electricidad, gas y agua",15943.864
2016-04-01,"Electricidad, gas y agua",16628.254
2016-05-01,"Electricidad, gas y agua",16397.659
2016-06-01,"Electricidad, gas y agua",16272.652
2016-07-01,"Electricidad, gas y agua",17516.933
2016-08-01,"Electricidad, gas y agua",17007.077
2016-09-01,"Electricidad, gas y agua",16450.091
2016-10-01,"Electricidad, gas y agua",16376.468
2016-11-01,"Electricidad, gas y agua",16341.65
2016-12-01,"Electricidad, gas y agua",17820.363
2017-01-01,"Electricidad, gas y agua",17357.892
2017-02-01,"Electricidad, gas y agua",16261.973
2017-03-01,"Electricidad, gas y agua",16607.599
2017-04-01,"Electricidad, gas y agua",19152.915
2017-05-01,"Electricidad, gas y agua",16937.881
2017-06-01,"Electricidad, gas y agua",16573.521
2017-07-01,"Electricidad, gas y agua",17711.015
2017-08-01,"Electricidad, gas y agua",17363.53
2017-09-01,"Electricidad, gas y agua",16741.6439
2017-10-01,"Electricidad, gas y agua",17024.6824
2017-11-01,"Electricidad, gas y agua",16718.6432
2017-12-01,"Electricidad, gas y agua",17224.9461
2018-01-01,"Electricidad, gas y agua",17480.3945
2018-02-01,"Electricidad, gas y agua",17552.91
2018-03-01,"Electricidad, gas y agua",16638.2059
2018-04-01,"Electricidad, gas y agua",17433.3988
2018-05-01,"Electricidad, gas y agua",16695.0948
2018-06-01,"Electricidad, gas y agua",16527.5216
2018-07-01,"Electricidad, gas y agua",16404.0587
2018-08-01,"Electricidad, gas y agua",17519.4467
2018-09-01,"Electricidad, gas y agua",17293.7295
2018-10-01,"Electricidad, gas y agua",17346.0586
2018-11-01,"Electricidad, gas y agua",17315.1188
2018-12-01,"Electricidad, gas y agua",20260.3841
2019-01-01,"Electricidad, gas y agua",19145.3563
2019-02-01,"Electricidad, gas y agua",17278.6678
2019-03-01,"Electricidad, gas y agua",17272.4084
2019-04-01,"Electricidad, gas y agua",17658.6216
2019-05-01,"Electricidad, gas y agua",18131.1854
2019-06-01,"Electricidad, gas y agua",17995.9062
2019-07-01,"Electricidad, gas y agua",20126.3767
2019-08-01,"Electricidad, gas y agua",19276.4635
2019-09-01,"Electricidad, gas y agua",18434.511
2019-10-01,"Electricidad, gas y agua",18262.6706
2019-11-01,"Electricidad, gas y agua",18075.4816
2019-12-01,"Electricidad, gas y agua",20138.1332
2020-01-01,"Electricidad, gas y agua",18985.5405
2020-02-01,"Electricidad, gas y agua",17908.3702
2020-03-01,"Electricidad, gas y agua",18311.1889
2020-04-01,"Electricidad, gas y agua",17882.0686
2020-05-01,"Electricidad, gas y agua",17715.1586
2020-06-01,"Electricidad, gas y agua",19121.3872
2020-07-01,"Electricidad, gas y agua",18026.06
2020-08-01,"Electricidad, gas y agua",19002.3927
2020-09-01,"Electricidad, gas y agua",18292.544
2020-10-01,"Electricidad, gas y agua",18451.6428
2020-11-01,"Electricidad, gas y agua",18358.0461
2004-01-01,Construcción,3295.8
2004-02-01,Construcción,3065.15
2004-03-01,Construcción,3005.3
2004-04-01,Construcción,3064.4
2004-05-01,Construcción,3327.1
2004-06-01,Construcción,3024.7
2004-07-01,Construcción,3355.3
2004-08-01,Construcción,3282.3
2004-09-01,Construcción,3311.2
2004-10-01,Construcción,3508.4
2004-11-01,Construcción,3459
2004-12-01,Construcción,3687.3
2005-01-01,Construcción,3569
2005-02-01,Construcción,3553
2005-03-01,Construcción,3565.2
2005-04-01,Construcción,3631.05
2005-05-01,Construcción,3526.1
2005-06-01,Construcción,3483.7
2005-07-01,Construcción,3572.6
2005-08-01,Construcción,3555.8
2005-09-01,Construcción,3560.2
2005-10-01,Construcción,3694.6
2005-11-01,Construcción,3588.6
2005-12-01,Construcción,3962.9
2006-01-01,Construcción,5685.9
2006-02-01,Construcción,3804.8
2006-03-01,Construcción,6397.6
2006-04-01,Construcción,4018.1
2006-05-01,Construcción,3996.9
2006-06-01,Construcción,3973.5
2006-07-01,Construcción,4130.23
2006-08-01,Construcción,3938.43
2006-09-01,Construcción,4198.22
2006-10-01,Construcción,4007.59
2006-11-01,Construcción,4004.08
2006-12-01,Construcción,4335.96
2007-01-01,Construcción,4159.93
2007-02-01,Construcción,4149.2
2007-03-01,Construcción,4409.47
2007-04-01,Construcción,4179.88
2007-05-01,Construcción,4141.71
2007-06-01,Construcción,4483.46
2007-07-01,Construcción,4431.16
2007-08-01,Construcción,4441.65
2007-09-01,Construcción,4506.61
2007-10-01,Construcción,4495.11
2007-11-01,Construcción,4536.28
2007-12-01,Construcción,4923.21
2008-01-01,Construcción,4450.06
2008-02-01,Construcción,4528.69
2008-03-01,Construcción,4744.07
2008-04-01,Construcción,4722.44
2008-05-01,Construcción,4974.43
2008-06-01,Construcción,4795.22
2008-07-01,Construcción,4938.74
2008-08-01,Construcción,5272.91
2008-09-01,Construcción,5203.41
2008-10-01,Construcción,5342.37
2008-11-01,Construcción,5565.91
2008-12-01,Construcción,6066.6
2009-01-01,Construcción,4465.84
2009-02-01,Construcción,5585.95
2009-03-01,Construcción,5643.36
2009-04-01,Construcción,5815.02
2009-05-01,Construcción,6063.8978
2009-06-01,Construcción,5832.23
2009-07-01,Construcción,5568.04
2009-08-01,Construcción,5742.31
2009-09-01,Construcción,5713.09
2009-10-01,Construcción,5580.33
2009-11-01,Construcción,5619.59
2009-12-01,Construcción,5905.82
2010-01-01,Construcción,5662.402
2010-02-01,Construcción,5508.714
2010-03-01,Construcción,5796.79
2010-04-01,Construcción,5744.229
2010-05-01,Construcción,6117.896
2010-06-01,Construcción,5844.458
2010-07-01,Construcción,6030.437
2010-08-01,Construcción,5871.99
2010-09-01,Construcción,6212.809
2010-10-01,Construcción,6305.67
2010-11-01,Construcción,6242.22
2010-12-01,Construcción,6649.81
2011-01-01,Construcción,6391.778
2011-02-01,Construcción,6319.5533
2011-03-01,Construcción,6448.086
2011-04-01,Construcción,6912.6154
2011-05-01,Construcción,6663.208
2011-06-01,Construcción,6859.475
2011-07-01,Construcción,6673.906
2011-08-01,Construcción,6892.91
2011-09-01,Construcción,6896.762
2011-10-01,Construcción,7113.212
2011-11-01,Construcción,6746.177
2011-12-01,Construcción,7945.298
2012-01-01,Construcción,6896.0474
2012-02-01,Construcción,6997.993
2012-03-01,Construcción,6942.985
2012-04-01,Construcción,6837.36
2012-05-01,Construcción,7312.495
2012-06-01,Construcción,7032.621
2012-07-01,Construcción,7550.586
2012-08-01,Construcción,7461.5526
2012-09-01,Construcción,7517.191
2012-10-01,Construcción,7416.137
2012-11-01,Construcción,7461.246
2012-12-01,Construcción,7808.81
2013-01-01,Construcción,7668.9006
2013-02-01,Construcción,7046.657
2013-03-01,Construcción,7525.063
2013-04-01,Construcción,7443.05
2013-05-01,Construcción,7413.105
2013-06-01,Construcción,7486.19
2013-07-01,Construcción,7060.619
2013-08-01,Construcción,7389.489
2013-09-01,Construcción,7353.467
2013-10-01,Construcción,7691.783
2013-11-01,Construcción,7632.96
2013-12-01,Construcción,8319.263
2014-01-01,Construcción,8731.336
2014-02-01,Construcción,7858.119
2014-03-01,Construcción,7769.579
2014-04-01,Construcción,7864.062
2014-05-01,Construcción,8089.69
2014-06-01,Construcción,7835.966
2014-07-01,Construcción,7932.945
2014-08-01,Construcción,7807.628
2014-09-01,Construcción,7852.467
2014-10-01,Construcción,7920.657
2014-11-01,Construcción,8295.738
2014-12-01,Construcción,9047.124
2015-01-01,Construcción,8426.311
2015-02-01,Construcción,8483.786
2015-03-01,Construcción,8712.65
2015-04-01,Construcción,8268.995
2015-05-01,Construcción,8608.62
2015-06-01,Construcción,8049.978
2015-07-01,Construcción,8355.515
2015-08-01,Construcción,8220.235
2015-09-01,Construcción,8362.25
2015-10-01,Construcción,8530.474
2015-11-01,Construcción,8724.077
2015-12-01,Construcción,9004.497
2016-01-01,Construcción,8741.493
2016-02-01,Construcción,8798.133
2016-03-01,Construcción,9294.054
2016-04-01,Construcción,9289.624
2016-05-01,Construcción,9983.746
2016-06-01,Construcción,9231.129
2016-07-01,Construcción,9106.632
2016-08-01,Construcción,9111.343
2016-09-01,Construcción,8987.837
2016-10-01,Construcción,9230.62
2016-11-01,Construcción,9201.559
2016-12-01,Construcción,9740.669
2017-01-01,Construcción,9145.792
2017-02-01,Construcción,9141.558
2017-03-01,Construcción,9353.702
2017-04-01,Construcción,9658.898
2017-05-01,Construcción,9673.66
2017-06-01,Construcción,9732.623
2017-07-01,Construcción,9608.777
2017-08-01,Construcción,9129.389
2017-09-01,Construcción,9444.5714
2017-10-01,Construcción,9518.1147
2017-11-01,Construcción,9695.2767
2017-12-01,Construcción,10545.3717
2018-01-01,Construcción,9599.3635
2018-02-01,Construcción,9815.4417
2018-03-01,Construcción,10661.2654
2018-04-01,Construcción,10635.9305
2018-05-01,Construcción,10784.5902
2018-06-01,Construcción,11148.2029
2018-07-01,Construcción,10415.5918
2018-08-01,Construcción,11118.1575
2018-09-01,Construcción,11221.4716
2018-10-01,Construcción,10592.9734
2018-11-01,Construcción,10797.37
2018-12-01,Construcción,12312.3124
2019-01-01,Construcción,11226.7052
2019-02-01,Construcción,10610.9407
2019-03-01,Construcción,10691.8107
2019-04-01,Construcción,11367.1969
2019-05-01,Construcción,11048.5679
2019-06-01,Construcción,11571.2799
2019-07-01,Construcción,10925.9762
2019-08-01,Construcción,11373.4124
2019-09-01,Construcción,11274.945
2019-10-01,Construcción,11283.4527
2019-11-01,Construcción,12103.555
2019-12-01,Construcción,11672
2020-01-01,Construcción,11247.258
2020-02-01,Construcción,11054.2571
2020-03-01,Construcción,11115.0056
2020-04-01,Construcción,10895.5487
2020-05-01,Construcción,12217.9153
2020-06-01,Construcción,15512.9914
2020-07-01,Construcción,15921.4773
2020-08-01,Construcción,16517.4007
2020-09-01,Construcción,16345.4641
2020-10-01,Construcción,15902.0894
2020-11-01,Construcción,16130.0572
2004-01-01,Comercio,4167.1
2004-02-01,Comercio,4022.57
2004-03-01,Comercio,3931.4
2004-04-01,Comercio,3975.8
2004-05-01,Comercio,3970.3
2004-06-01,Comercio,4118.8
2004-07-01,Comercio,4062.8
2004-08-01,Comercio,4050.5
2004-09-01,Comercio,4206.5
2004-10-01,Comercio,4165.8
2004-11-01,Comercio,4130.8
2004-12-01,Comercio,4508.7
2005-01-01,Comercio,4429.9
2005-02-01,Comercio,4277.5
2005-03-01,Comercio,4285.6
2005-04-01,Comercio,4424.09
2005-05-01,Comercio,4421.5
2005-06-01,Comercio,4405.7
2005-07-01,Comercio,4410.1
2005-08-01,Comercio,4485.7
2005-09-01,Comercio,4955.3
2005-10-01,Comercio,4378.4
2005-11-01,Comercio,4342.9
2005-12-01,Comercio,4728.8
2006-01-01,Comercio,4586.8
2006-02-01,Comercio,4441.2
2006-03-01,Comercio,4651.1
2006-04-01,Comercio,5076.9
2006-05-01,Comercio,4999
2006-06-01,Comercio,4857.7
2006-07-01,Comercio,5005.7
2006-08-01,Comercio,4858.95
2006-09-01,Comercio,4871.01
2006-10-01,Comercio,4796.02
2006-11-01,Comercio,4784.73
2006-12-01,Comercio,5164.05
2007-01-01,Comercio,5159.43
2007-02-01,Comercio,4978.62
2007-03-01,Comercio,4960.74
2007-04-01,Comercio,5304.47
2007-05-01,Comercio,5186.35
2007-06-01,Comercio,5204.21
2007-07-01,Comercio,5205.13
2007-08-01,Comercio,5124.31
2007-09-01,Comercio,5191.54
2007-10-01,Comercio,5103.49
2007-11-01,Comercio,5133.26
2007-12-01,Comercio,5871.2
2008-01-01,Comercio,5519.05
2008-02-01,Comercio,5409.38
2008-03-01,Comercio,5425.55
2008-04-01,Comercio,5755.76
2008-05-01,Comercio,5850.28
2008-06-01,Comercio,5822.42
2008-07-01,Comercio,5889.5
2008-08-01,Comercio,5950.53
2008-09-01,Comercio,5835.89
2008-10-01,Comercio,5867.02
2008-11-01,Comercio,5994.62
2008-12-01,Comercio,6341.24
2009-01-01,Comercio,5230.48
2009-02-01,Comercio,5966.12
2009-03-01,Comercio,6050.74
2009-04-01,Comercio,6253
2009-05-01,Comercio,6080.9054
2009-06-01,Comercio,6310.01
2009-07-01,Comercio,6155.16
2009-08-01,Comercio,6151.35
2009-09-01,Comercio,6178
2009-10-01,Comercio,6143.21
2009-11-01,Comercio,6053.79
2009-12-01,Comercio,6439.96
2010-01-01,Comercio,6433.657
2010-02-01,Comercio,6187.291
2010-03-01,Comercio,6352.738
2010-04-01,Comercio,6713.509
2010-05-01,Comercio,6530.682
2010-06-01,Comercio,6587.154
2010-07-01,Comercio,6613.652
2010-08-01,Comercio,6596.23
2010-09-01,Comercio,6656.998
2010-10-01,Comercio,6602.68
2010-11-01,Comercio,6709.47
2010-12-01,Comercio,7049.01
2011-01-01,Comercio,7117.895
2011-02-01,Comercio,6944.84
2011-03-01,Comercio,6899.7
2011-04-01,Comercio,7315.6417
2011-05-01,Comercio,6857.817
2011-06-01,Comercio,7182.159
2011-07-01,Comercio,7098.854
2011-08-01,Comercio,7143.041
2011-09-01,Comercio,7156.5
2011-10-01,Comercio,7148.141
2011-11-01,Comercio,7161.242
2011-12-01,Comercio,7675.766
2012-01-01,Comercio,7484.0283
2012-02-01,Comercio,7236.255
2012-03-01,Comercio,7494.997
2012-04-01,Comercio,7628.349
2012-05-01,Comercio,7483.378
2012-06-01,Comercio,7670.721
2012-07-01,Comercio,7550.586
2012-08-01,Comercio,7461.5526
2012-09-01,Comercio,7517.191
2012-10-01,Comercio,7416.137
2012-11-01,Comercio,7461.246
2012-12-01,Comercio,8028.163
2013-01-01,Comercio,7833.3843
2013-02-01,Comercio,7535.065
2013-03-01,Comercio,7559.937
2013-04-01,Comercio,7590.211
2013-05-01,Comercio,7595.273
2013-06-01,Comercio,7735.351
2013-07-01,Comercio,7731.237
2013-08-01,Comercio,7736.224
2013-09-01,Comercio,7755.023
2013-10-01,Comercio,7678.75
2013-11-01,Comercio,7720.972
2013-12-01,Comercio,8311.137
2014-01-01,Comercio,8114.22
2014-02-01,Comercio,7905.489
2014-03-01,Comercio,8340.64
2014-04-01,Comercio,8166.994
2014-05-01,Comercio,8355.24
2014-06-01,Comercio,8103.405
2014-07-01,Comercio,8143.933
2014-08-01,Comercio,8046.612
2014-09-01,Comercio,8033.92
2014-10-01,Comercio,7948.983
2014-11-01,Comercio,8039.164
2014-12-01,Comercio,8608.787
2015-01-01,Comercio,8302.82
2015-02-01,Comercio,8019.708
2015-03-01,Comercio,8377.464
2015-04-01,Comercio,8207.204
2015-05-01,Comercio,8151.938
2015-06-01,Comercio,8358.814
2015-07-01,Comercio,8525.54
2015-08-01,Comercio,8419.006
2015-09-01,Comercio,8548.917
2015-10-01,Comercio,8477.639
2015-11-01,Comercio,8461.923
2015-12-01,Comercio,9077.279
2016-01-01,Comercio,8718.988
2016-02-01,Comercio,8440.049
2016-03-01,Comercio,8916.435
2016-04-01,Comercio,8583.218
2016-05-01,Comercio,8685.193
2016-06-01,Comercio,8721.678
2016-07-01,Comercio,8740.387
2016-08-01,Comercio,8600.332
2016-09-01,Comercio,8699.752
2016-10-01,Comercio,8617.397
2016-11-01,Comercio,8613.841
2016-12-01,Comercio,9137.876
2017-01-01,Comercio,8868.495
2017-02-01,Comercio,8782.12
2017-03-01,Comercio,8985.929
2017-04-01,Comercio,8938.698
2017-05-01,Comercio,8877.584
2017-06-01,Comercio,8823.599
2017-07-01,Comercio,8991.548
2017-08-01,Comercio,8916.35
2017-09-01,Comercio,9007.3794
2017-10-01,Comercio,8964.0496
2017-11-01,Comercio,9243.4943
2017-12-01,Comercio,9776.7658
2018-01-01,Comercio,9622.0471
2018-02-01,Comercio,9643.202
2018-03-01,Comercio,10123.3049
2018-04-01,Comercio,10196.0843
2018-05-01,Comercio,10239.9367
2018-06-01,Comercio,10037.3339
2018-07-01,Comercio,10123.3955
2018-08-01,Comercio,10360.9177
2018-09-01,Comercio,10664.6976
2018-10-01,Comercio,10550.6936
2018-11-01,Comercio,10652.7471
2018-12-01,Comercio,11251.5096
2019-01-01,Comercio,10868.2272
2019-02-01,Comercio,10750.3631
2019-03-01,Comercio,11142.9002
2019-04-01,Comercio,10993.2994
2019-05-01,Comercio,11023.5163
2019-06-01,Comercio,11029.2641
2019-07-01,Comercio,11044.5506
2019-08-01,Comercio,11133.5056
2019-09-01,Comercio,11102.867
2019-10-01,Comercio,10977.4569
2019-11-01,Comercio,11141.6174
2019-12-01,Comercio,11638.3878
2020-01-01,Comercio,11475.8171
2020-02-01,Comercio,11376.4346
2020-03-01,Comercio,11887.5192
2020-04-01,Comercio,11502.1313
2020-05-01,Comercio,11301.9008
2020-06-01,Comercio,11217.6224
2020-07-01,Comercio,11566.7575
2020-08-01,Comercio,11801.8716
2020-09-01,Comercio,11719.3422
2020-10-01,Comercio,11724.0307
2020-11-01,Comercio,11642.4969
2004-01-01,"Transporte, almacenamiento y comunicaciones",5434.2
2004-02-01,"Transporte, almacenamiento y comunicaciones",5471.18
